paper_id,section,concept,variant,match_type,strength,rationale,quote,line_start,line_end,heading_path,json_path,json_value,llm_model_pass1,llm_label_pass1,llm_model_pass2,llm_label_pass2,llm_escalated
O_ISAC_061,4B,vlc,light,lexical,NONE,The concept 'vlc' is not mentioned in the given context.,"mechanical beam steering poses challenges in meeting the dynamic requirements of multi-target OW-ISAC. Instead, an optical phased array (OPA) offers a solid-state solution for precise and agile beam control, thereby outperforming mechanical beam steering in reliability and versatility [\[19\].](#page-14-16) Furthermore, operating akin to an RF-phased array, OPA provides enhanced DoF for beamforming design across diverse conditions. In consequence, as a pivotal technology for future light detection and ranging (LiDAR) [\[20\]](#page-14-17) and optical wireless communication (OWC) [\[21\],](#page-14-18) OPA serves as an enabler for OW-ISAC to provide angle-domain sensing capabilities, and an OPA-based OW-ISAC prototype has been demonstrated recently [\[22\].](#page-14-19)",37,37,I. INTRODUCTION,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_061,4B,vlc,light,lexical,NONE,The concept 'vlc' is not mentioned in the given context.,"<span id=""page-1-17""></span><span id=""page-1-1""></span><span id=""page-1-0""></span>Motivated by the opportunities and challenges mentioned above, this paper presents an OPA-based OW-ISAC framework. Enlightened by the concept of multi-beam ISAC in [\[36\],](#page-14-33) we leverage the inherent multi-beam property of OPA, transforming it from a challenge into an advantage. Additionally, novel performance metrics and problem formulations are investigated for OW-ISAC beamforming, which incorporates the DD scheme and imaging task. Specifically, our contributions are summarized as follows:",49,49,I. INTRODUCTION,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_061,4B,vlc,light,lexical,NONE,The concept 'vlc' is not mentioned in the given context.,"- <span id=""page-1-5""></span>• An *OPA-based OW-ISAC framework* is proposed to enable concurrent multi-user communication and environment imaging. In contrast to prior OW-ISAC works, we focus on the light-field description of beamforming and propagation processes, yielding brand-new system models for both communication and sensing. Besides, the proposed OW-ISAC scheme also extrapolates the beamforming techniques of RF-ISAC to OPA, which improves the flexibility of OW-ISAC under capricious requirements in practical scenarios.",51,51,I. INTRODUCTION,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_061,4B,vlc,light,lexical,NONE,"The provided snippet does not mention 'vlc' at all, hence it is not related to the concept.","- <span id=""page-1-9""></span><span id=""page-1-8""></span><span id=""page-1-7""></span><span id=""page-1-6""></span>• *Dedicated performance metrics* are derived to highlight the properties and tasks of the proposed OW-ISAC system. For the communication sub-system, the light-field signal-to-interference-plus-noise ratio (SINR) is derived under the DD scheme. In addition, the sensing subsystem adopts a PD array to mitigate the spatial ambiguity brought by the multi-beam property of OPA, and a dedicated contrast metric is derived to evaluate the sensing task of environment imaging, i.e., building the rangeangle profile of the surroundings.",52,52,I. INTRODUCTION,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_061,4B,photonic_thz,THz optical,fuzzy:90.9090909090909,INDIRECT,"The text mentions optical wireless integrated sensing and communication (OW-ISAC) and optical phased array (OPA), which are related to photonic THz, but does not directly mention photonic THz.","*Abstract*—Optical wireless integrated sensing and communication (OW-ISAC) is emerging as a crucial technology to complement and augment its radio-frequency counterpart. In this paper, we propose an optical phased array (OPA)-based OW-ISAC framework to enable concurrent multi-user communication and environment imaging. The optical beamforming and atmospheric propagation are first elaborated to introduce the principles of OPA-based OW-ISAC. In addition, the investigation into the multi-beam property, direct detection scheme, and sensing task of imaging for OW-ISAC yields dedicated signal-to-interference-plus-noise ratio and contrast metrics for communication and sensing sub-systems, respectively. Moreover, the precoding matrices and photodiode orientations are jointly optimized to achieve optimal beamforming. Subsequently, numerical simulations illustrate the relationships between communication and sensing performance metrics. Furthermore, the proposed OW-ISAC scheme is substantiated in a realistic scenario with the optimized beamforming. The demonstrated high-precision sensing and reliable communication capabilities of OPA-based OW-ISAC can serve plentiful future applications in the era of connection and intelligence.",9,9,Optical Wireless Integrated Sensing and Communication Based on Optical Phased Array: Performance Metric and Optimal Beamforming,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_061,4B,photonic_thz,THz optical,fuzzy:90.9090909090909,INDIRECT,"The text discusses the adoption of higher carrier frequencies, including millimeter-wave and terahertz ISAC domains, which is related to photonic THz, but does not directly mention photonic THz.","<span id=""page-0-3""></span><span id=""page-0-2""></span><span id=""page-0-1""></span><span id=""page-0-0""></span>(6G) mobile communication system, has garnered significant attention from academia and industry in recent years [\[1\].](#page-13-0) As communication and sensing (C&S) systems march from separation to integration, similar trends can be observed during their evolution [\[2\].](#page-13-1) One is the escalating adoption of higher carrier frequencies to broaden available bandwidth, sparking particular interest in millimeter-wave and terahertz ISAC domains [\[3\].](#page-14-0) On the other hand, the expanded antenna arrays of C&S systems allow for more degrees of freedom (DoF) and superior reliability in beamforming [\[4\].](#page-14-1) While the radio-frequency (RF)-ISAC continues to accelerate, the emergence of optical wireless (OW)-ISAC stands out as a promising alternative. Leveraging the expansive unlicensed bandwidth and short wavelengths of the optical spectrum, OW-ISAC provides the ability to deliver Gbps-class communication and precise sensing capabilities down to the centimeter level [\[5\].](#page-14-2) With its blend of high-speed communication and highprecision sensing, OW-ISAC is anticipated to complement and augment its RF counterpart.",29,29,I. INTRODUCTION,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_061,4B,photonic_thz,THz optical,fuzzy:90.9090909090909,NONE,The text does not mention photonic THz or any related concepts.,"- <span id=""page-1-16""></span><span id=""page-1-15""></span>• Although the scope of RF-ISAC tasks mainly covers detection and estimation, the high range-angle resolution of the optical band heightens the interest in the *imaging* task [\[34\],](#page-14-31) [\[35\].](#page-14-32) However, the PDs of an",45,45,I. INTRODUCTION,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_061,4B,photonic_thz,THz optical,fuzzy:90.9090909090909,NONE,"The text discusses optical signal generation and modulation, but does not mention photonic THz or any related concepts.","In the optical part, the optical signal is generated by a coherent laser source, whose amplitude is first adjusted by a semiconductor optical amplifier (SOA). Subsequently, a star-coupler-based splitter network splits the optical signal into  $N_t$  branches, each of which contains an SOA and an electro-optic phase modulator (EOPM). Under the control of the precoded electrical signal  $x_{n_t}(t)$ , the SOA and EOPM in the  $n_t$ -th branch modulate the magnitude and phase of optical signal independently [37]. Once the electrical signal vector  $\boldsymbol{x}(t)$  is loaded on the optical signal, the edge emitters are ready to transmit optical beams to free space.",85,85,"I. INTRODUCTION > II. SYSTEM MODEL FOR OPA-BASED OW-ISAC > <span id=""page-2-2""></span>A. OPA-Based Optical Beamforming",,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_061,4B,photonic_thz,THz optical,fuzzy:90.9090909090909,NONE,"The provided snippet does not mention or relate to the concept of 'photonic_thz' directly or indirectly. It discusses optical signal generation, modulation, and propagation, but does not reference terahertz (THz) frequencies or photonic applications in the THz range.","<span id=""page-2-4""></span>Supposing that the optical beams propagate in a homogeneous medium without any dispersion, the light field of OPA can be derived in a scalar form. As shown in Fig. 2, the OPA is fixed in the  $\xi$ - $\eta$  plane. Thus, the light field in the x-y image plane is calculated by the Huygens-Fresnel principle as [38]",87,87,"I. INTRODUCTION > II. SYSTEM MODEL FOR OPA-BASED OW-ISAC > <span id=""page-2-2""></span>A. OPA-Based Optical Beamforming",,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_061,4B,json:oisac_medium_class,,json,DIRECT,Structured classification field,,,,,study_level.classification.oisac_medium_class,hybrid,json,DIRECT,,,False
O_ISAC_062,4B,fso,optical wireless,lexical,NONE,"The snippet does not mention 'fso' or any related concept, and the provided context appears to be a biography of a student, with no relevance to the given concept.","**Xin Wang** (Student Member, IEEE) received the B.E. degree in communication engineering from the School of Electronics and Communication Engineering, Sun Yat-sen University, Shenzhen, China, in 2021. She is currently working toward the M.S. degree with the School of Electronics and Communication Engineering, Sun Yat-sen University, Shenzhen, China. Her research interests include visible light-based positioning, and integration of optical wireless communication and sensing.",1093,1093,6-DoF Location-and-Pose Estimation Toward Integrated Visible Light Communication and Sensing: Algorithm Design and Performance Limits > APPENDIX H PROOF OF REMARK 8 > REFERENCES,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_062,4B,vlc,visible light,lexical,INDIRECT,"The snippet mentions 'Visible Light Communication', which is related to 'vlc'. Although 'vlc' typically refers to the media player, in this context, it seems to refer to 'Visible Light Communication', making the connection indirect.",# 6-DoF Location-and-Pose Estimation Toward Integrated Visible Light Communication and Sensing: Algorithm Design and Performance Limits,5,5,6-DoF Location-and-Pose Estimation Toward Integrated Visible Light Communication and Sensing: Algorithm Design and Performance Limits,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_062,4B,vlc,visible light,lexical,DIRECT,The snippet directly mentions and discusses VLC (Visible Light Communication) in the context of user device localization and 6 degree-of-freedom state estimation.,"Abstract—Visible light communication (VLC) is envisioned as an important technique for short-range communications, but its potential for user device (UD) localization is not fully exploited, which is challenging due to diffuse-scattering interference and random fading. In this paper, we focus on the 6 degree-of-freedom (DoF) UD state estimation (i.e., 3D location and 3D pose angles) based on VLC. Specifically, a novel successive convex approximation (SCA)-based optimization algorithm is proposed, where UD location, pose angles and channel state are simultaneously estimated. Thus, the disturbance of random fading and diffusescattering interference for UD localization is alleviated via VLCassisted channel equalization, and hence our SCA-based 6-DoF state detection solution outperforms state-of-the-art baselines. In addition, a unified performance analysis framework is established for VLC-based 6-DoF state detection, and structured information models are exploited for tractable performance quantification. A closed-form Cramer-Rao lower bound on UD localization error and pose angle estimate error is established respectively, and the impact of measurement noise, scattering interference, bandwidth, the quantities of photodiodes and light-emitting-diodes, etc, on the VLC-based UD state detection performance is analysed. Our closed-form analysis cannot only shed lights on the performance limits of VLC-based 6D state detection, but also gain insights into the impact of system configuration and fading environments.",9,9,6-DoF Location-and-Pose Estimation Toward Integrated Visible Light Communication and Sensing: Algorithm Design and Performance Limits,,,meta-llama/llama-4-scout-17b-16e-instruct,DIRECT,,,False
O_ISAC_062,4B,vlc,visible light,lexical,DIRECT,"The snippet directly mentions and discusses VLC (Visible Light Communication) in the context of user device localization and 6 degree-of-freedom state estimation, similar to idx 1.","*Index Terms*—6D state detection, visible light communications, diffuse scattering, integrated sensing and communication.",11,11,6-DoF Location-and-Pose Estimation Toward Integrated Visible Light Communication and Sensing: Algorithm Design and Performance Limits,,,meta-llama/llama-4-scout-17b-16e-instruct,DIRECT,,,False
O_ISAC_062,4B,vlc,visible light,lexical,DIRECT,The snippet directly introduces VLC (Visible Light Communication) as an important technique for 6G wireless communications and discusses its applications and potential for wireless localization.,"ITH widespread use of light-emitting-diodes (LEDs) for illumination, visible light communication (VLC, also known as LiFi) is considered to be an important technique of 6G wireless communications, due to its potentials for improving short-range communication quality [1]. VLC is featured with many advantages such as low hardware cost, free bandwidth resource and long time-life owing to attributes of LEDs, i.e., low energy consumption, low price, etc [2]. Hence, it can be applied to many indoor scenarios, such as airports, train stations, factories, warehousing and other indoor spaces [3]. However, its potential for wireless localization is not fully exploited. In practice, user device (UD) 6-degree-offreedom (DoF) state knowledge, i.e., its 3-DoF position and 3-DoF pose angles (including yaw, pitch and roll angles) is indispensable for next-generation wireless application [4], [5], such as autonomous parcel sorting and automatic parking [6], [7], [8]. Hence, VLC-based positioning (VLP) has attracted an increasing attention in industries and academia [9].",25,25,6-DoF Location-and-Pose Estimation Toward Integrated Visible Light Communication and Sensing: Algorithm Design and Performance Limits > I. INTRODUCTION,,,meta-llama/llama-4-scout-17b-16e-instruct,DIRECT,,,False
O_ISAC_062,4B,vlc,visible light,lexical,DIRECT,"The concept 'vlc' is directly mentioned in the snippet as 'VLC UDs', indicating a clear connection to the concept.","In a VLP system based on photodiodes (PDs), LEDs will work as source beacons, visible light signal is used as data carriers, and PD receiver is used as sensors, where UD's orientation direction is represented by its normal vector, and the PD will detect UD location via sensing visible light signals from LEDs [9]. A number of VLP methods have been devised, such as using received signal strength (RSS) [10], [11], [12], [13], [14], angle-of-arrival (AOA) [15], [16], [17], and time-of-arrival (TOA) [18], [19]. However, these works depend on prior knowledge of UD orientation direction, for instance, assuming UD orientation to be vertically upward [11], or assuming that transmitters and receivers have a parallel orientation direction [10].",29,29,6-DoF Location-and-Pose Estimation Toward Integrated Visible Light Communication and Sensing: Algorithm Design and Performance Limits > A. Research Motivation,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,DIRECT,True
O_ISAC_062,4B,json:oisac_medium_class,,json,DIRECT,Structured classification field,,,,,study_level.classification.oisac_medium_class,wireless_vlc,json,DIRECT,,,False
O_ISAC_063,4B,fiber,fiber,lexical,INDIRECT,"The concept of fiber is related to the context of fiber optical transmission, but it is not directly mentioned as the main topic.","*Abstract***—The performance of high baud-rate fiber optical transmission with the use of advanced modulation formats is sensitive to the imperfection arising in transmitter optical sub-assembly (TOSA), and thus the effective calibration of the TOSA full-field response is essential. However, traditional TOSA frequency response characterization solutions are either inconvenient for the on-field measurement or unable to obtain the phase frequency response (PFR). Here, we report a simple and precise scheme to characterize the full-field frequency response of broadband TOSA, including both amplitude frequency response (AFR) and PFR, when only a single photodetector (PD) with narrow bandwidth is employed. A multiple dual-tone signals with specially designed frequency positions are implemented for electrical-to-optical modulation. Then, a few beat signals after direct detection occur at unique frequencies without the spectral overlapping. Thus, it is feasible to extract the full-field frequency response of broadband TOSA, under the single-shot measurement. Moreover, the in-phase and quadrature (IQ) skew can be obtained by comparing PFRs between I and Q tributaries. In the experiment, we successfully characterize a coherent TOSA with a 10 dB bandwidth of 40 GHz, when a single PD with a 3 dB bandwidth of 2 GHz is used. In comparison with the optical spectrum analyzer (OSA) based scheme, the measured AFR deviation is less than 1 dB over the 10 dB bandwidth. When multiple single-shot measurements are implemented within 1 minute, the fluctuation of measured PFR and IQ skew are less than 0.2 rad and 1 ps, respectively. With the help of the measured full-field frequency response, the coherent TOSA can be calibrated to realize 64 GBaud 16-quadrature amplitude modulation (QAM) back-to-back**",9,9,Simple and Precise Characterization of Full-Field Frequency Response for Coherent TOSA,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_063,4B,fiber,fiber,lexical,INDIRECT,"Similar to the first snippet, the concept of fiber is related to fiber optical transmission, but it is not the primary focus.","Manuscript received 7 September 2023; revised 16 December 2023; accepted 8 January 2024. Date of publication 10 January 2024; date of current version 2 May 2024. This work was supported in part by the National Key R&D Program of China under Grant 2021YFB2900702, in part by the National Natural Science Foundation of China under Grants 62025502 and U21A20506, in part by the Guangdong Introducing Innovative and Entrepreneurial Teams of ""The Pearl River Talent Recruitment Program"" under Grant 2021ZT09X044, and in part by The Project of Jiangsu Engineering Research Center of Novel Optical Fiber Technology and Communication Network, Soochow University. *(Corresponding author: Songnian Fu.)*",11,11,Simple and Precise Characterization of Full-Field Frequency Response for Coherent TOSA,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_063,4B,fiber,fiber,lexical,INDIRECT,"The term 'coherent fiber optical transmission' implies the use of fiber, but it is not the main subject of discussion.","*Index Terms***—Coherent fiber optical transmission, direct detection, frequency response, IQ skew.**",25,25,Simple and Precise Characterization of Full-Field Frequency Response for Coherent TOSA,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_063,4B,fiber,fiber,lexical,INDIRECT,"The context mentions 'coherent fiber optical transmission' and 'frequency response of TOSA', which is related to fiber, but not directly about fiber itself.","Therefore, a new characterization scheme that can acquire the full-filed frequency response of TOSA is urgently required. In [19], an ultrafine optical frequency comb is generated as a frequency ruler for the characterization, where each tone provides one sampling point and the full-field spectrum can be captured at the same time by the coherent detection. However, the used coherent receiver must have a bandwidth larger than that of the TOSA under test. In [20], [21], a precise calibration scheme for optical coherent transceivers based on specially designed interleaved IQ multi-tone signals is reported, to characterize the frequency response after the single-shot measurement. However, it cannot discriminate the frequency response between the TOSA and the ROSA. In [22], when the IQ responses are assumed to be the same, the frequency response is possible to be acquired by multi-tone signals, together with a low bandwidth PD. In [23], [24], [25], the IQ multiple dual-tone signals are generated when additional frequency components are inserted near the origin frequency comb, leading to the occurrence of beat signals after the direct detection by a low-bandwidth PD. Assuming that the frequency response of PD is flat, the AFR can be obtained by the beat signals. However, the PFR is impossible to obtain, and the IQ skew needs to be estimated by the use of additional coherent receiver. In [26], it is experimentally verified that, both the PFR and the delay of the fiber optics link can be obtained when the data originating from dual-tone signals are constantly processed after the direction detection. However, it needs multi-shot measurements to characterize the PFR of a single tributary for a coherent TOSA.",49,49,I. INTRODUCTION,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_063,4B,fiber,fiber,lexical,INDIRECT,"The concept of fiber is mentioned in the context of optical fiber communications and fiber transmission systems, but it is not the primary focus of the text. The text appears to be a list of references related to internet technology and optical fiber communications, with the concept of fiber being indirectly related to the main topic.","- [1] K. Kikuchi, ""Fundamentals of coherent optical fiber communications,"" *J. Lightw. Technol.*, vol. 34, no. 1, pp. 157–179, Jan. 2016.",237,237,REFERENCES,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_063,4B,vlc,light,lexical,NONE,The provided context does not mention VLC (Very Large Conversation or other possible meanings) and instead discusses optical fiber communications and related research papers.,"- [1] K. Kikuchi, ""Fundamentals of coherent optical fiber communications,"" *J. Lightw. Technol.*, vol. 34, no. 1, pp. 157–179, Jan. 2016.",237,237,REFERENCES,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_063,4B,vlc,light,lexical,NONE,"Similar to the previous context, this snippet does not mention VLC and focuses on optical fiber communications, internet reports, and related studies.","- [3] A. Ferrari et al., ""Assessment on the achievable throughput of multi-band ITU-T G.652.D fiber transmission systems,"" *J. Lightw. Technol.*, vol. 38, no. 16, pp. 4279–4291, Aug. 2020.",239,239,REFERENCES,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_063,4B,vlc,light,lexical,NONE,"This context continues the discussion on optical fiber communications, device imperfections, and transceivers without mentioning VLC.","- [4] Z. Tao et al., ""Characterization, measurement and specification of device imperfections in optical coherent transceivers,"" *J. Lightw. Technol.*, vol. 40, no. 10, pp. 3163–3172, May 2022.",240,240,REFERENCES,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_063,4B,vlc,light,lexical,NONE,"The final context also does not mention VLC, instead delving deeper into topics like digital signal processing, transceiver imbalances, and modulation formats in optical communications.","- [5] J. Liang, Y. Fan, Z. Tao, X. Su, and H. Nakashima, ""Transceiver imbalances compensation and monitoring by receiver DSP,"" *J. Lightw. Technol.*, vol. 39, no. 17, pp. 5397–5404, Sep. 2021.",241,241,REFERENCES,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_063,4B,vlc,light,lexical,NONE,"The provided snippet does not mention 'vlc' at all, therefore it is not related to the concept.","- [6] M. S. Faruk and S. J. Savory, ""Digital signal processing for coherent transceivers employing multilevel formats,"" *J. Lightw. Technol.*, vol. 35, no. 5, pp. 1125–1141, Mar. 2017.",242,242,REFERENCES,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_063,4B,photonic_thz,THz optical,fuzzy:90.9090909090909,NONE,"The text does not mention photonic THz explicitly, but discusses topics related to photonics and optical transmission, which might be tangentially related to photonic THz. However, without a direct mention or clear connection, it's classified as NONE.","*Abstract***—The performance of high baud-rate fiber optical transmission with the use of advanced modulation formats is sensitive to the imperfection arising in transmitter optical sub-assembly (TOSA), and thus the effective calibration of the TOSA full-field response is essential. However, traditional TOSA frequency response characterization solutions are either inconvenient for the on-field measurement or unable to obtain the phase frequency response (PFR). Here, we report a simple and precise scheme to characterize the full-field frequency response of broadband TOSA, including both amplitude frequency response (AFR) and PFR, when only a single photodetector (PD) with narrow bandwidth is employed. A multiple dual-tone signals with specially designed frequency positions are implemented for electrical-to-optical modulation. Then, a few beat signals after direct detection occur at unique frequencies without the spectral overlapping. Thus, it is feasible to extract the full-field frequency response of broadband TOSA, under the single-shot measurement. Moreover, the in-phase and quadrature (IQ) skew can be obtained by comparing PFRs between I and Q tributaries. In the experiment, we successfully characterize a coherent TOSA with a 10 dB bandwidth of 40 GHz, when a single PD with a 3 dB bandwidth of 2 GHz is used. In comparison with the optical spectrum analyzer (OSA) based scheme, the measured AFR deviation is less than 1 dB over the 10 dB bandwidth. When multiple single-shot measurements are implemented within 1 minute, the fluctuation of measured PFR and IQ skew are less than 0.2 rad and 1 ps, respectively. With the help of the measured full-field frequency response, the coherent TOSA can be calibrated to realize 64 GBaud 16-quadrature amplitude modulation (QAM) back-to-back**",9,9,Simple and Precise Characterization of Full-Field Frequency Response for Coherent TOSA,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_063,4B,photonic_thz,THz photonic technology,fuzzy:86.95652173913044,NONE,"This snippet provides author affiliations and contact information, with no mention or implication of photonic THz or related concepts, leading to a classification of NONE.","Jilong Li, Gai Zhou, Meng Xiang, Yuwen Qin, and Songnian Fu are with the Institute of Advanced Photonics Technology, School of Information Engineering, and Key Laboratory of Photonic Techniques for Integrated Sensing and Communication, Ministry of Education, Guangdong University of Technology, Guangzhou 510006, China (e-mail: [jilongli@gdut.edu.cn;](mailto:jilongli@gdut.edu.cn) [gaizer3085@gdut.](mailto:gaizer3085@gdut.edu.cn) [edu.cn;](mailto:gaizer3085@gdut.edu.cn) [meng.xiang@gdut.edu.cn;](mailto:meng.xiang@gdut.edu.cn) [qinyw@gdut.edu.cn;](mailto:qinyw@gdut.edu.cn) [songnian@gdut.edu.](mailto:songnian@gdut.edu.cn) [cn\)](mailto:songnian@gdut.edu.cn).",15,15,Simple and Precise Characterization of Full-Field Frequency Response for Coherent TOSA,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_063,4B,json:oisac_medium_class,,json,DIRECT,Structured classification field,,,,,study_level.classification.oisac_medium_class,cabled_fibre,json,DIRECT,,,False
O_ISAC_064,4B,fiber,fiber,lexical,INDIRECT,"The concept of 'fiber' is mentioned in the context of 'deployed fibers across Hong Kong', which implies the use of fiber optic cables for sensing and communications, but it does not directly relate to the nutritional or biological aspects of fiber.",**Abstract:** We review our recent works on integrated sensing and communications and highlight smart city applications in metropolitan environments through deployed fibers across Hong Kong. © 2025 The Author(s),13,13,**Integrated Sensing and Communications for Metropolitan Environments**,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_064,4B,fiber,fiber,lexical,DIRECT,"This snippet directly discusses 'distributed optical fiber vibration sensing (DOFVS)', 'optical fibers', and various technical applications and advances related to fiber, making it a direct reference to the concept of 'fiber'.","In recent years, distributed optical fiber vibration sensing (DOFVS) is gaining attention as a low-cost, ubiquitous sensing systems in metropolitan environments by leveraging the vast networks of optical fibers already deployed across a city for telecommunications. Applications ranging from real-time traffic monitoring, security and intrusion detection are seen as emerging valuable technologies future smart cities. In this paper, we review the advances in the field of integrated sensing and communications and discuss advances in signal processing such as wavelet denoising [1], frequency filtering [2] or machine learning [3] as well as our recent works in using fiber interferometry to add vibration sensing to unidirectional coherent transmissions [4] , integrating sensing with coherent transmissions by inserting linear frequency modulation(LFM) probe into the training symbols of optical communication data frames[5], combining DAS and optical heterodyne radio over fiber by substituting traditional single-tone carrier with LFM carrier [6] and adding LFM DAS to WDM PON systems using dual optical frequency comb [7]. We will then discuss applications on traffic monitoring and other smart city applications [8] using multiple deployed fibers across Hong Kong.",17,17,**Integrated Sensing and Communications for Metropolitan Environments** > **1. Introduction**,,,meta-llama/llama-4-scout-17b-16e-instruct,DIRECT,,,False
O_ISAC_064,4B,fiber,fiber,lexical,DIRECT,"The snippet shows a figure of 'the deployed fiber' and discusses it in the context of a specific route in Hong Kong, directly referring to the concept of 'fiber'.","Fig. 1. Example route of the deployed fiber (blue line) under study in Hong Kong, covering the cross-harbor tunnel (orange star) and the railway section in a busy area.",21,21,**Integrated Sensing and Communications for Metropolitan Environments** > **1. Introduction**,,,meta-llama/llama-4-scout-17b-16e-instruct,DIRECT,,,False
O_ISAC_064,4B,vlc,light,lexical,NONE,"The snippet does not mention 'vlc' or any related concept, it appears to be an abstract for a research paper on integrated sensing and communications.",**Abstract:** We review our recent works on integrated sensing and communications and highlight smart city applications in metropolitan environments through deployed fibers across Hong Kong. © 2025 The Author(s),13,13,**Integrated Sensing and Communications for Metropolitan Environments**,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_064,4B,json:oisac_medium_class,,json,DIRECT,Structured classification field,,,,,study_level.classification.oisac_medium_class,cabled_fibre,json,DIRECT,,,False
O_ISAC_065,4B,fiber,fiber,lexical,DIRECT,The term 'THz-Over-Fiber System' directly implies the involvement of fiber in the context.,# THz-Over-Fiber System With Orthogonal Chirp Division Multiplexing for Integrated Sensing and Communication,5,5,THz-Over-Fiber System With Orthogonal Chirp Division Multiplexing for Integrated Sensing and Communication,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,DIRECT,True
O_ISAC_065,4B,fiber,fiber,lexical,DIRECT,"The snippet mentions 'terahertz-over-fiber (ToF) system' and 'transmission over a 10 km optical fiber', which directly relates to the concept of 'fiber'.","Abstract—To achieve integrated sensing and communication (ISAC) applications with high data rates and high resolution, the terahertz-over-fiber (ToF) system has been recognized as a promising solution. However, the frequency-selective fading would deteriorate the performance of the ToF-based ISAC systems. In this work, we propose the orthogonal chirp division multiplexing (OCDM) waveform-based ToF system for high-performance ISAC applications. The system encodes data with the phase of the sub-chirps and obtains radar images by processing echoes with the zero-padded matched filtering algorithm. We experimentally demonstrate a proof-of-concept OCDM-ToF system, which simultaneously achieves a 32 Gbit/s data rate and 1.875 cm range resolution after transmission over a 10 km optical fiber and a 3.14 m wireless link at the THz band, for the first time. The experimental results indicate that the OCDM-ToF system can enhance robustness against the frequency-selective fading issue, as a benefit improving",9,9,THz-Over-Fiber System With Orthogonal Chirp Division Multiplexing for Integrated Sensing and Communication,,,meta-llama/llama-4-scout-17b-16e-instruct,DIRECT,,,False
O_ISAC_065,4B,fiber,fiber,lexical,DIRECT,The term 'terahertz-over-fiber' directly indicates the use of fiber in the application.,"Index Terms—Integrated sensing and communication, orthogonal chirp division multiplexing, terahertz-over-fiber.",33,33,THz-Over-Fiber System With Orthogonal Chirp Division Multiplexing for Integrated Sensing and Communication,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,DIRECT,True
