paper_id,section,concept,variant,match_type,strength,rationale,quote,line_start,line_end,heading_path,json_path,json_value,llm_model_pass1,llm_label_pass1,llm_model_pass2,llm_label_pass2,llm_escalated
O_ISAC_054,4C,shared_resources,resource distribution,fuzzy:90.47619047619048,INDIRECT,"The text implies that the distribution of optical sources and their physical arrangement are crucial for enhancing the overall RSS across the coverage area, which could be related to shared resources in terms of optimizing their usage.","<span id=""page-7-8""></span>In traditional optical communication endeavors, a commonly employed optimization criterion for light source distribution is uniformity [40], [41], [42], where the objective is to achieve the most even light intensity across a given plane. More rigorously, such metrics can be quantified as the MSE of the RSS. The goal is to find the optimal LED distribution to minimize the MSE of the signal strength",337,337,"A. Synergies Between Optical Sensing and Optical Communication and Two-Phase Operation Mechanism > <span id=""page-7-0""></span>B. Source Layout Optimization",,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_054,4C,shared_resources,resource distribution,fuzzy:90.47619047619048,NONE,"The text discusses the effectiveness of the proposed O-ISAC system through numerical and simulation results, but does not mention shared resources.","Our initial focus centers around the optimal light source distribution in the first phase. We will compare the traditional criterion in (25), which minimizes the MSE of the light intensity, with the proposed criterion in (26), which maximizes the area in which the light intensity surpasses a threshold. For the proposed criterion, we use the approximated optimal solution given in Theorem 1, and the threshold of the received light intensity is set to  $\rho_I = 0.8 \times 10^{-4}$ . This threshold was derived by back-calculating from benchmark values for BER and MSE, which we will introduce shortly. Fig. 10 presents the achieved performances of the two optimization criteria, where (a) and (d) are the light intensity distribution across the entire room, (b) and (e) are the distribution of the achieved BER, and (c) and (f) are the distribution of the achieved MSE. Note that although Fig. 10 focuses on comparing the estimation performance at a single height for a straightforward comparison, this article's theoretical framework is well suited for scenarios with multiple users at different heights.",667,667,"A. Synergies Between Optical Sensing and Optical Communication and Two-Phase Operation Mechanism > <span id=""page-7-0""></span>B. Source Layout Optimization > VI. NUMERICAL AND SIMULATION RESULTS",,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_054,4C,shared_resources,resource distribution,fuzzy:90.47619047619048,NONE,"The provided snippet does not mention or imply the concept of shared resources. It discusses optimization schemes for an O-ISAC system, including the use of collimating lenses, PD arrays, and optical beamforming, but does not reference shared resources.","Overall, this article has considered several optimization schemes, including 1) optimization of the light source distribution; 2) utilization of a PD array; and 3) optical beamforming, also known as directional O-ISAC. Thanks to these optimization schemes, the performances of both optical sensing and communications are improved. Fig. [13](#page-12-2) presents the BER performance of the O-ISAC system. The results reveal that, relative to the separated system, the nondirectional O-ISAC achieves a 3.47-dB improvement, whereas the directional O-ISAC secures a substantial 63.35-dB gain. Implementing a PD array in the nondirectional O-ISAC system yields approximately a 12-dB increase, with the strategic arrangement of light sources contributing an extra 3-dB gain. This arrangement primarily optimizes phase 1, indicating that the configuration of PDs and light sources exerts minimal influence on the performance of the directional O-ISAC system.",699,699,"A. Synergies Between Optical Sensing and Optical Communication and Two-Phase Operation Mechanism > <span id=""page-7-0""></span>B. Source Layout Optimization > VI. NUMERICAL AND SIMULATION RESULTS",,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_054,4C,json:hardware_sharing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level.integration.hardware_sharing_mode,shared_frontend,json,DIRECT,,,False
O_ISAC_054,4C,json:duplexing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level.integration.duplexing_mode,TDMA,json,DIRECT,,,False
O_ISAC_055,4C,shared_hardware,shared resources,fuzzy:87.5,INDIRECT,"The concept of shared_hardware is indirectly related to the passage, which discusses the integration of optical wireless communication and optical sensing, implying the use of shared hardware resources for both communication and sensing purposes.","I NTEGRATED sensing and communication (ISAC) is an indispensable component of future wireless networks [\[1\].](#page-4-0) Leveraging the similarities in hardware architectures and signal processing techniques, an ISAC system optimally utilizes scarce resources of spectrum and hardware, thereby augmenting the abilities of intelligent transportation system and Internet of Things [\[2\]. As](#page-4-1) the optical spectrum provides a large communication capacity and a non-contact method for target localization, the integration of optical wireless communication (OWC) and optical sensing becomes a promising trend, which motivates the research theme of optical ISAC.",15,15,"Free Space Optical Integrated Sensing and Communication Based on LFM and CPM > <span id=""page-0-1""></span>I. INTRODUCTION",,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_055,4C,json:hardware_sharing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level.integration.hardware_sharing_mode,shared_frontend,json,DIRECT,,,False
O_ISAC_055,4C,json:duplexing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level.integration.duplexing_mode,full_duplex,json,DIRECT,,,False
O_ISAC_056,4C,shared_hardware,shared hardware,fuzzy:93.33333333333333,DIRECT,The snippet directly mentions that communication and sensing functionalities 'share hardware' in integrated sensing and communication (ISAC) systems.,"Future wireless networks are integrating advanced sensing and communication (S&C) technologies, which are critical for applications such as intelligent transportation systems and smart cities. integrated sensing and communication (ISAC) systems reflect this synergy, where communication and sensing functionalities share hardware, spectrum, and signaling resources [1], [2]. Optical ISAC (O-ISAC) is a promising alternative to radio frequency (RF) ISAC, especially in free space optical (FSO) systems, which leverage the large bandwidth of optical signals for high-speed communication and high-resolution sensing [3]. In transportation, O-ISAC provides low latency, high data rates, and access to unlicensed spectrum, significantly improving vehicle-to-everything (V2X) communication, traffic safety [4], and disaster management [5]. Unlike RF, O-ISAC experiences minimal interference in dense traffic due to laser beam directivity, reducing self-interference and enhancing security via line-of-sight (LoS) links [4]. FSO is especially promising for V2X [4], where straight-line vehicle movement simplifies angle of arrival (AoA) assumptions. Vehicles can also use Light Detection and Ranging (LiDAR) to gather state info, reducing direct communication (sensing-assisted",15,15,I. INTRODUCTION,,,meta-llama/llama-4-scout-17b-16e-instruct,DIRECT,,,False
O_ISAC_056,4C,json:hardware_sharing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level.integration.hardware_sharing_mode,shared_frontend,json,DIRECT,,,False
O_ISAC_056,4C,json:duplexing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level.integration.duplexing_mode,full_duplex,json,DIRECT,,,False
O_ISAC_057,4C,shared_waveform,joint signal,lexical,INDIRECT,"The concept of shared_waveform is indirectly related to the context, which discusses the generation of a mm-wave LFM-OOK joint signal and its properties, but does not explicitly mention shared waveform.","Finally, the output signals from IM2 are sent to the high-speed photodetector (PD) to implement optical heterodyne detection. Thus, the generated mm-wave LFM-OOK joint signal with the center frequency of  $\Delta F_c + f_L$  can be written as",54,54,60-GHz photonic millimeter-wave joint radarcommunication system > I. Introduction > II. PRINCIPLE,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_057,4C,shared_waveform,joint signal,lexical,NONE,"The concept of shared_waveform is not mentioned or implied in the context, which focuses on the relationship between the comb number of OFC signal and the range resolution of radar detection.","where  $Es_{OOK}(t)$  is the amplitude envelop of signal, N is the comb number of OFC signal. As shown in Fig. 1(b)-D, the bandwidth of the generated mm-wave joint signal is N times",59,59,60-GHz photonic millimeter-wave joint radarcommunication system > I. Introduction > II. PRINCIPLE,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_057,4C,shared_waveform,joint signal,lexical,NONE,"The concept of shared_waveform is not mentioned or implied in the context, which describes the processing of the radar echo and the de-chirped signal, but does not relate to shared waveform.","The joint signal is amplified by power amplifier (PA) and emitted to free space through the transmitting antenna. In the communication receiver, the mm-wave joint signals carried communication information are received by the receiving antenna, which are downconverted to baseband to facilitate the demodulation of OOK signal. On the other hand, the radar echo reflected by the target is gathered by the radar receiving antenna. Through the low noise amplifier (LNA), the radar echo is exploited to drive the IM3 to accomplish the de-chirped processing. The output optical signals of the IM3 are filtered by the optical bandpass filter (OBPF) and detected by the low-speed PD, so that the undesired high-frequency signals could not be generated. The de-chirped signal generated at the low-speed PD can be expressed as",63,63,60-GHz photonic millimeter-wave joint radarcommunication system > I. Introduction > II. PRINCIPLE,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_057,4C,shared_waveform,joint signal,lexical,DIRECT,"This snippet explicitly discusses generating a mm-wave LFM-OOK joint signal for both radar detection and communication, which directly relates to the concept of a shared waveform for multiple purposes.","a 22dB suppression ratio. Through an OC, the coupled optical signals are acquired as shown in Fig. 2(a). It is clear that the center frequency spacing of OFC and SSB signals is 60 GHz. Next, a 1 Gbit/s baseband OOK modulation signal generated by AWG is modulated onto the coupled optical signals by the IM2. After the heterodyne detection of a PD (Finisar XPD3120R) with bandwidth of 70 GHz, a mm-wave LFM-OOK joint signal with the center frequency of 60 GHz and bandwidth of 9 GHz is generated, and the instantaneous frequency is shown in Fig. 2(b). The mm-wave joint signal is radiated out through a horn antenna (MI-WAVE 385-FL) to perform the mm-wave radar detection and communication.",76,76,60-GHz photonic millimeter-wave joint radarcommunication system > III. EXPERIMENTS AND RESULTS,,,meta-llama/llama-4-scout-17b-16e-instruct,DIRECT,,,False
O_ISAC_057,4C,shared_waveform,joint signal,lexical,NONE,"The snippet does not mention or imply the concept of a shared waveform, it appears to be discussing optical spectra and instantaneous frequency of a signal.","Figure 2. (a) Optical spectrum corresponding to the C point in Fig.1(a), (b) the instantaneous frequency of the mm-wave LFM-OOK joint signal.",80,80,60-GHz photonic millimeter-wave joint radarcommunication system > III. EXPERIMENTS AND RESULTS,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_057,4C,shared_processing,shared processing,fuzzy:88.23529411764706,INDIRECT,"The concept of shared_processing is indirectly related to the context, which describes the processing of optical signals in a radar system, but does not explicitly mention shared processing.","The two optical signals of the upper and lower branches are coupled by an optical coupler (OC) as shown in Fig. 1(b)-C, and divided to two paths. One path is used as the reference signal of the radar de-chirped processing. Another path is compensated the loss of link by the erbium-doped fiber amplifier (EDFA) and then injected into the IM2 biased at the quadrature point. The baseband on-off keying (OOK) signal  $s_{OOK}(t)$  is applied to modulate onto the coupled optical signals by the IM2. The electronic field at the output of the IM2 can be described as",48,48,60-GHz photonic millimeter-wave joint radarcommunication system > I. Introduction > II. PRINCIPLE,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_057,4C,shared_processing,shared processing,fuzzy:88.23529411764706,INDIRECT,"The concept of shared_processing is indirectly related to the context, which describes the joint processing of communication and radar signals, but does not explicitly mention shared processing.","The joint signal is amplified by power amplifier (PA) and emitted to free space through the transmitting antenna. In the communication receiver, the mm-wave joint signals carried communication information are received by the receiving antenna, which are downconverted to baseband to facilitate the demodulation of OOK signal. On the other hand, the radar echo reflected by the target is gathered by the radar receiving antenna. Through the low noise amplifier (LNA), the radar echo is exploited to drive the IM3 to accomplish the de-chirped processing. The output optical signals of the IM3 are filtered by the optical bandpass filter (OBPF) and detected by the low-speed PD, so that the undesired high-frequency signals could not be generated. The de-chirped signal generated at the low-speed PD can be expressed as",63,63,60-GHz photonic millimeter-wave joint radarcommunication system > I. Introduction > II. PRINCIPLE,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_057,4C,json:hardware_sharing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level.integration.hardware_sharing_mode,shared_frontend,json,DIRECT,,,False
O_ISAC_057,4C,json:duplexing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level.integration.duplexing_mode,full_duplex,json,DIRECT,,,False
O_ISAC_058,4C,shared_waveform,shared signal,lexical,INDIRECT,"The concept of shared_waveform is indirectly related to the provided snippets, which discuss various photonic millimeter-wave integrated sensing and communication systems. While the term 'shared signal' is mentioned in one of the references, it does not directly relate to the concept of shared_waveform.","- <span id=""page-13-16""></span>[\[17\]](#page-1-11) Y. Liu, A. Deng, S. Hua, S. Xu, and W. Zou, ""Photonic ADC-based scheme for joint wireless communication and radar by adopting a broadband OFDM shared signal,"" *Opt. Lett.*, vol. 47, no. 20, p. 5421, Oct. 2022.",515,515,VI. CONCLUSION > REFERENCES,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_058,4C,shared_hardware,shared hardware,lexical,NONE,"The concept of shared_hardware is not mentioned or implied in the given snippet, which primarily discusses the growth of wireless devices, spectrum resource scarcity, and the integration of wireless devices with different functions in the context of 6G.","<span id=""page-0-4""></span><span id=""page-0-3""></span><span id=""page-0-2""></span><span id=""page-0-1""></span>To achieve the various use cases in 6G, such as smart home [3], vehicle-to-everything (V2X) [4], and smart factory [5], both wireless communication functionality and radar sensing as support are required. Therefore, radar sensing will not only be a separate function but also necessitate deep integration with future communication network architecture. The development of radar sensing and communication technology has revealed similarities in hardware and signal processing, paving the way for their integration. The integration of sensing and communication (ISAC) can bring integration and coordination gains [6], including shared hardware platforms, reduced device volume, minimized mutual interference, and mutual enhancement and promotion in functionality. Recognizing its significance, the International Telecommunication Union (ITU) has identified ISAC as one of the typical application scenarios for 6G in its framework and overall objectives of the future development of IMT for 2030 and beyond. Consequently, ISAC in the MMW or THz band is regarded as a key technology in the context of 6G.",25,25,"Photonic-Based Flexible Integrated Sensing and Communication With Multiple Targets Detection Capability for *W*-Band Fiber-Wireless Network > <span id=""page-0-0""></span>I. INTRODUCTION",,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,NONE,True
O_ISAC_058,4C,shared_processing,joint operation,fuzzy:85.71428571428572,NONE,"The snippet discusses the ISAC waveform, radar sensing, and communication performance, but does not mention shared processing explicitly or implicitly.","where *C* is the complex upsampling signal, *R*(.) and *I*(.) denote the real and imaginary parts, respectively, and ∗ denotes the convolution operation.",125,125,"Photonic-Based Flexible Integrated Sensing and Communication With Multiple Targets Detection Capability for *W*-Band Fiber-Wireless Network > <span id=""page-0-0""></span>I. INTRODUCTION > II. PRINCIPLE",,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_058,4C,json:hardware_sharing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level.integration.hardware_sharing_mode,shared_frontend,json,DIRECT,,,False
O_ISAC_058,4C,json:duplexing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level.integration.duplexing_mode,full_duplex,json,DIRECT,,,False
O_ISAC_059,4C,shared_hardware,shared infrastructure,fuzzy:85.71428571428572,INDIRECT,"The concept of shared_hardware is implied through the discussion of integrating sensing and communication capabilities, which suggests the use of shared infrastructure, but it is not explicitly stated.","6G aims to contribute to the Sustainable Development Goals (SDGs) and, in this framework, the integration of T and NTN is recognized to play an important role. On the other hand, it is worth outlining that the recent growth of space systems has occurred in an uncontrolled way thus posing an urgent challenge to be faced: the long-term space sustainability [18, 19]. The design of future TN-NTNs taking into account the need to preserve the space environment is one of the key aims of the ITA-NTN project. In this framework, enabling the use of the same space infrastructure for the provision of communication and sensing - along with positioning - can definitely concur in launching a reduced number of satellites and, as a consequence, in preserving the orbital environment. Furthermore, the above integration could help in additional ways such as:",59,59,I. INTRODUCTION > III. INTEGRATED SENSING AND COMMUNICATIONS AS ENABLER FOR SPACE SUSTAINABILITY,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_059,4C,shared_hardware,shared infrastructure,fuzzy:85.71428571428572,INDIRECT,"Similar to the first snippet, the concept of shared_hardware is implied through the integration of sensing and communication, but it is not directly mentioned, hence indirect.","• Improvement in space debris management - the ISAC paradigm can enhance space debris detection and tracking capabilities. Traditional systems often rely on separate infrastructures for communication and debris tracking, which can be both resourceintensive and limited in capability. By integrating sensing and communication, ISAC systems can utilize communication signals to concurrently detect and monitor debris. This dual functionality allows for real-time updates and more precise tracking, enabling better collision avoidance and debris mitigation strategies.",61,61,I. INTRODUCTION > III. INTEGRATED SENSING AND COMMUNICATIONS AS ENABLER FOR SPACE SUSTAINABILITY,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_059,4C,json:hardware_sharing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level.integration.hardware_sharing_mode,shared_frontend,json,DIRECT,,,False
O_ISAC_059,4C,json:duplexing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level.integration.duplexing_mode,full_duplex,json,DIRECT,,,False
O_ISAC_060,4C,shared_resources,resource sharing,lexical,INDIRECT,"The concept of shared_resources is indirectly related to the passage, which discusses the sharing of software and hardware resources in the context of integrated sensing and communication (ISAC) technology, but does not explicitly mention 'shared resources'.","Recently, as an emerging technology, integrated sensing and communication (ISAC) has attracted widespread attention from both academia and industry [1]. This technology performs communication and sensing functions through software and hardware resource sharing. It not only improves the spectrum utilization, but also reduces the size, cost and power consumption of the equipment. It plays an important role in a variety of emerging civil and military scenes, such as autonomous vehicles, remote health-caring and military confrontation.",37,37,A Unified Waveform for Optical Wireless Integrated Sensing and Communication > I. INTRODUCTION,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_060,4C,json:hardware_sharing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level.integration.hardware_sharing_mode,shared_frontend,json,DIRECT,,,False
O_ISAC_060,4C,json:duplexing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level.integration.duplexing_mode,full_duplex,json,DIRECT,,,False
O_ISAC_061,4C,shared_waveform,joint waveform,fuzzy:85.71428571428572,NONE,The text does not mention the concept of shared_waveform.,"<span id=""page-0-17""></span><span id=""page-0-16""></span><span id=""page-0-15""></span><span id=""page-0-14""></span><span id=""page-0-13""></span><span id=""page-0-12""></span><span id=""page-0-11""></span><span id=""page-0-10""></span><span id=""page-0-9""></span><span id=""page-0-8""></span><span id=""page-0-7""></span>However, despite the abundant research on time-domain waveform design, angle-domain sensing in uncooperative OW-ISAC remains an unresolved frontier, which necessitates the integration of beam steering techniques. Traditional optical beam steering methods include gimbals, fast steering mirrors, micro-electro-mechanical systems (MEMS), etc [\[17\].](#page-14-14) Nonetheless, these techniques often face limitations in steering speed, physical footprint, and robustness due to their mechanical components [\[18\].](#page-14-15) Moreover, the inflexibility of",33,33,I. INTRODUCTION,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_061,4C,shared_waveform,joint waveform,fuzzy:85.71428571428572,NONE,The text does not mention the concept of shared_waveform.,"<span id=""page-1-4""></span><span id=""page-1-3""></span><span id=""page-1-2""></span>To pave the way for OPA-based OW-ISAC research, the burgeoning research in multiple-input multiple-output (MIMO)-based RF-ISAC can provide valuable insights. A typical paradigm for MIMO-ISAC is to optimize the beampattern and ensure the communication quality of service (QoS) under the power constraint [\[23\],](#page-14-20) [\[24\].](#page-14-21) While the beampattern optimization becomes a universal topic, novel performance metrics, extended scenarios, and intersections with other emerging technologies enrich the MIMO-ISAC research. For instance, the Cramer-Rao bound is a sensing performance ´ metric tailored for evaluating a parameter-estimation task, e.g., ranging or angle-of-arrival estimation [\[25\],](#page-14-22) [\[26\],](#page-14-23) thereby introducing innovative optimization problem formulations. Besides, multi-metric problems also stem from other performance metrics like mutual information [\[27\],](#page-14-24) [\[28\],](#page-14-25) which prompts the joint optimization of time-domain, frequency-domain, and angledomain waveforms [\[29\].](#page-14-26) In addition, the evolution of scenarios and user requirements result in novel problem formulations of MIMO-ISAC beamforming. Typical examples include fullduplex communication for ISAC [\[30\]](#page-14-27) and simultaneous transfer of information and power [\[31\].](#page-14-28) Moreover, the integration of intelligent reflecting surfaces (IRS) into the beamforming process has spurred a considerable body of MIMO-ISAC research, which enables the reconfiguration of the wireless propagation environment [\[32\].](#page-14-29)",39,39,I. INTRODUCTION,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_061,4C,shared_resources,resource allocation,lexical,INDIRECT,"The concept of shared_resources is related to the allocation and management of resources such as power, channels, and waveforms in the context of integrated sensing and communication systems, which is indirectly discussed in the provided snippets through references to various research papers on resource allocation and performance analysis.","- <span id=""page-14-12""></span>[\[15\]](#page-0-14) Y. Wen, F. Yang, J. Song, and Z. Han, ""Free-space optical integrated sensing and communication based on DCO-OFDM: Performance metrics and resource allocation,"" *IEEE Internet Things J.*, vol. 12, no. 2, pp. 2158–2173, Jan. 2025.",727,727,"*A. Convergence of BCD Algorithm* > *B. Optimal Beampattern and C&S Tradeoff* > <span id=""page-11-3""></span>*C. Practical C&S Performance Metrics* > REFERENCES",,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_061,4C,shared_resources,resource allocation,lexical,DIRECT,The snippet explicitly mentions 'wireless resource allocation and management' which is directly related to the concept of shared resources.,"ID. He is currently a John and Rebecca Moores Professor at the Electrical and Computer Engineering Department and the Computer Science Department, University of Houston, TX. His research interests include the novel gametheory related concepts critical to enabling efficient and distributive use of wireless networks with limited resources. His other research interests include wireless resource allocation and management, wireless communications and networking, quantum computing, data science, smart grid, carbon neutralization, and security and privacy. He received the NSF Career Award in 2010, the Fred W. Ellersick Prize of the IEEE Communication Society in 2011, the EURASIP Best Paper Award for the Journal on Advances in Signal Processing in 2015, the IEEE Leonard G. Abraham Prize in the field of Communications Systems (Best Paper Award in IEEE JSAC) in 2016, the IEEE Vehicular Technology Society 2022 Best Land Transportation Paper Award, and several best paper awards in IEEE conferences. He is also the winner of the 2021 IEEE Kiyo Tomiyasu Award (an IEEE Field Award), for outstanding early to mid-career contributions to technologies holding the promise of innovative applications, with the following citation: ""for contributions to game theory and distributed management of autonomous communication networks."" He was an IEEE Communications Society Distinguished Lecturer from 2015 to 2018, an ACM Distinguished Speaker from 2022 to 2025, an AAAS Fellow since 2019, and an ACM Fellow since 2024. He has been a 1% highly cited researcher since 2017 according to Web of Science.",786,786,"*A. Convergence of BCD Algorithm* > *B. Optimal Beampattern and C&S Tradeoff* > <span id=""page-11-3""></span>*C. Practical C&S Performance Metrics* > REFERENCES",,,meta-llama/llama-4-scout-17b-16e-instruct,DIRECT,,,False
O_ISAC_061,4C,json:hardware_sharing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level.integration.hardware_sharing_mode,shared_frontend,json,DIRECT,,,False
O_ISAC_061,4C,json:duplexing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level.integration.duplexing_mode,full_duplex,json,DIRECT,,,False
O_ISAC_062,4C,json:hardware_sharing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level.integration.hardware_sharing_mode,shared_frontend,json,DIRECT,,,False
O_ISAC_062,4C,json:duplexing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level.integration.duplexing_mode,full_duplex,json,DIRECT,,,False
O_ISAC_063,4C,json:hardware_sharing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level.integration.hardware_sharing_mode,separate_frontends,json,DIRECT,,,False
O_ISAC_063,4C,json:duplexing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level.integration.duplexing_mode,full_duplex,json,DIRECT,,,False
O_ISAC_064,4C,json:hardware_sharing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level.integration.hardware_sharing_mode,shared_frontend,json,DIRECT,,,False
O_ISAC_065,4C,shared_processing,co-processing,fuzzy:86.95652173913044,INDIRECT,"The concept of shared_processing is related to the division of digital signal processing into communication demodulation and radar image generation, but the text does not directly mention shared processing. Instead, it describes the processing steps in detail, implying a connection to shared processing through the context of divided processing tasks.",#### A. Communication Receiver Processing,86,86,THz-Over-Fiber System With Orthogonal Chirp Division Multiplexing for Integrated Sensing and Communication > II. SYSTEM MODEL > A. Communication Receiver Processing,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_065,4C,json:hardware_sharing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level.integration.hardware_sharing_mode,shared_frontend,json,DIRECT,,,False
O_ISAC_065,4C,json:duplexing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level.integration.duplexing_mode,full_duplex,json,DIRECT,,,False
O_ISAC_066,4C,shared_waveform,joint signal,fuzzy:85.71428571428572,NONE,The concept of shared_waveform is not mentioned or implied in the given context.,### A. Interaction-Tolerant Soliton Signal,103,103,III. INTERACTION-TOLERANT SOLITON SIGNAL AND PRECODING SCHEME > A. Interaction-Tolerant Soliton Signal,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_066,4C,shared_waveform,joint signal,fuzzy:85.71428571428572,NONE,The concept of shared_waveform is not mentioned or implied in the given context.,### A. Pre-Distortion Scheme for the IT Signal,254,254,IV. FORMULA FOR COLLISION DISTORTION ON THE QUANTITIES > V. PRE-DISTORTION SCHEME AND DETECTION FOR THE IT SIGNAL. > A. Pre-Distortion Scheme for the IT Signal,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_066,4C,shared_waveform,shared waveform,fuzzy:100.0,NONE,The concept of shared_waveform is not mentioned or implied in the given context.,for,383,383,IV. FORMULA FOR COLLISION DISTORTION ON THE QUANTITIES > V. PRE-DISTORTION SCHEME AND DETECTION FOR THE IT SIGNAL. > VII. CONCLUSION > **APPENDIX**,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_066,4C,json:hardware_sharing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level.integration.hardware_sharing_mode,shared_frontend,json,DIRECT,,,False
O_ISAC_066,4C,json:duplexing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level.integration.duplexing_mode,full_duplex,json,DIRECT,,,False
O_ISAC_067,4C,json:hardware_sharing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level.integration.hardware_sharing_mode,separate_frontends,json,DIRECT,,,False
O_ISAC_068,4C,shared_waveform,common signal,lexical,NONE,"The provided snippet does not mention the concept of 'shared_waveform' directly or indirectly, focusing instead on various communication technologies and signal processing algorithms.","For VL, the transceiver utilizes for example Light Emitting Diodes (LEDs) for transmission and photodiodes or image sensors for detection. Common signal processing algorithms include modulation schemes such as On-Off Keying (OOK), Variable Pulse Position Modulation (VPPM), Orthogonal Frequency Division Multiplexing (OFDM) and Discrete Multitoned Modulation (DMT), along with error correction and optical signal filtering. Data fusion combines data from multiple sensors (e.g., photodiodes, cameras) to improve accuracy and reliability of communication and sensing [10].",39,39,Joint Communication and Sensing Prospects: Potential Through Visible Light > I. INTRODUCTION,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_068,4C,shared_resources,resource allocation,lexical,INDIRECT,"The concept of shared_resources is indirectly related to the passage, as it mentions 'efficient resource allocation' which implies that resources are being shared or managed, but it does not explicitly discuss shared resources.","Integrated Protocols: The development of integrated protocols is essential for enabling seamless coordination between communication and sensing tasks within VL systems. These protocols define the procedures for data transmission, channel access, synchronization, and sensor data fusion. By integrating communication and sensing functionalities into a unified framework, these protocols facilitate efficient resource allocation, reduce overhead, and enhance overall system performance. By leveraging LED transmitters, photodetectors, modulation techniques, signal processing algorithms and integrated protocols, researchers and practitioners can develop innovative solutions that take advantages of the unique properties of the visible light spectrum for a wide range of applications.",119,119,III. APPROACHE OF JCS WITH VISIBLE LIGHT > *B. Approaches in the Visible Light World*,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
